patrol,station,secteur,date,lat,lon,categorie1,categorie2,age_signe,animaux_rencontres,anomalies,causes,comportement,especes,etat_morts,mesure,meteo,n_bonne_sante,n_malades,n_morts,type_piege,type_signe,village
PNAT_S6_ZANAMORA_OM464_000003,,,2021-06-07,-15.004162,50.005971,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000003,,,2021-06-07,-15.004162,50.005971,Observation directe,,,,,,,,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000003,,,2021-06-05,-14.999079,49.992999,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000003,,,2021-06-05,-14.999079,49.992999,Observation directe,,,,,,,,,,,,,,,,
PNAT_S5_LAURE_OM456_J1_000020,,,2021-06-06,-14.815135,49.6622983333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S5_LAURE_OM456_J1_000020,,,2021-06-05,-14.8180283333333,49.6464566666667,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S5_LAURE_OM456_J1_000020,,,2021-06-03,-14.8044466666667,49.63724,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S4_JOLI_OM450_P3_000024,,,2021-06-04,-15.1996983333333,49.34051,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S4_JOLI_OM450_P3_000024,,,2021-06-04,-15.2106783333333,49.3372683333333,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S4_JOLI_OM450_P3_000024,,,2021-06-03,-15.2120983333333,49.3293933333333,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S4_JOLI_OM450_P3_000024,,,2021-06-03,-15.2202,49.34155,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S5_MAYLA_OM453_J1_000024,,,2021-06-06,-14.92264,49.50743,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S5_MAYLA_OM453_J1_000024,,,2021-06-06,-14.92264,49.50743,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S5_MAYLA_OM453_J1_000024,,,2021-06-06,-14.9405133333333,49.5226516666667,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S5_MAYLA_OM453_J1_000024,,,2021-06-04,-14.8862383333333,49.5162133333333,Observation directe,,,,,,,Lepilemur hollandorum,,,,,,,,,
PNAT_S6_FLORIAN_OM459_000016,,,2021-06-04,-14.9975016666667,50.0107633333333,Observation directe,,,,,,,Viverricula indica,,,,,,,,,
PNAT_S6_FLORIAN_OM459_000016,,,2021-06-04,-14.9961716666667,49.9974916666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FLORIAN_OM459_000016,,,2021-06-03,-15.0073583333333,49.9915483333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FLORIAN_OM459_000016,,,2021-06-02,-15.0075416666667,49.9903816666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-31,-15.001679,49.970835,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-31,-15.001679,49.970835,Observation directe,,,,,,,,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-31,-15.001237,49.971365,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Enquête auprès des communautès,Enquête auprès des communautès,,,,,Coupe de machette,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-28,-14.988315,49.961879,Observation directe,,,,,,,,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-28,-14.988315,49.961879,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-28,-14.988335,49.961884,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-28,-14.988335,49.961884,Observation directe,,,,,,,,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-28,-14.988334,49.962279,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-28,-14.988334,49.962279,Observation directe,,,,,,,,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-28,-14.989163,49.961558,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-28,-14.989163,49.961558,Observation directe,,,,,,,,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-27,-14.983068,49.945966,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZANAMORA_OM464_000002,,,2021-05-27,-14.983068,49.945966,Observation directe,,,,,,,,,,,,,,,,
PNAT_S0_LUCIEN_OM460_MAI00009,,,2021-05-28,-15.1842266666667,49.8557316666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S0_LUCIEN_OM460_MAI00009,,,2021-05-28,-15.1835416666667,49.8565183333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S0_LUCIEN_OM460_MAI00009,,,2021-05-28,-15.184515,49.8588433333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S0_LUCIEN_OM460_MAI00009,,,2021-05-27,-15.2048583333333,49.8653166666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S0_LUCIEN_OM460_MAI00009,,,2021-05-27,-15.2072616666667,49.8644383333333,Observation directe,,,,,,,Avahi laniger (Avahi Laineux,,,,,,,,,
PNAT_S0_LUCIEN_OM460_MAI00009,,,2021-05-27,-15.20117,49.8598833333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S0_LUCIEN_OM460_MAI00009,,,2021-05-26,-15.1909183333333,49.8747116666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S0_LUCIEN_OM460_MAI00009,,,2021-05-26,-15.1942366666667,49.8697383333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FLORIAN_OM459_000013,,,2021-05-29,-14.9920283333333,49.962455,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FLORIAN_OM459_000013,,,2021-05-28,-15.0044683333333,49.9602033333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_FLORIAN_OM459_000013,,,2021-05-27,-14.9837416666667,49.9460566666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FLORIAN_OM459_000013,,,2021-05-25,-14.98705,49.957525,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FLORIAN_OM459_000013,,,2021-05-24,-14.9855783333333,49.9795416666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FLORIAN_OM459_000013,,,2021-05-24,-14.981585,49.98861,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S2_BERN_OM428_MAI_000004,,,2021-05-23,-15.8158916666667,49.5132583333333,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S2_BERN_OM428_MAI_000004,,,2021-05-22,-15.8362466666667,49.502275,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S2_BERN_OM428_MAI_000004,,,2021-05-22,-15.8320766666667,49.5083833333333,Observation directe,,,,,,,Eulemur rubriventer (Lèmur À Ventre Rouge),,,,,,,,,
PNAT_S2_BERN_OM428_MAI_000004,,,2021-05-22,-15.82925,49.50759,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S6_LUCIEN_OM460_000006,,,2021-05-23,-15.1914083333333,49.8572783333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM460_000006,,,2021-05-22,-15.1775883333333,49.8278966666667,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_LUCIEN_OM460_000006,,,2021-05-22,-15.1775466666667,49.8230183333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_LUCIEN_OM460_000006,,,2021-05-21,-15.2063683333333,49.8433833333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_LUCIEN_OM460_000006,,,2021-05-21,-15.1911333333333,49.8620583333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S3_ELOI_OM443_MAI_000010,,,2021-05-22,-15.368688,49.021141,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Vèrification convention collaboration,Vèrification convention collaboration,,,,,,
PNAT_S3_ELOI_OM443_MAI_000010,,,2021-05-22,-15.376061,49.035784,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_ELOI_OM443_MAI_000010,,,2021-05-22,-15.37321,49.038443,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_ELOI_OM443_MAI_000010,,,2021-05-20,-15.368423,49.045966,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Vèrification convention collaboration,Vèrification convention collaboration,,,,,,
PNAT_S3_ELOI_OM443_MAI_000010,,,2021-05-20,-15.364719,49.045713,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Vèrification convention collaboration,Vèrification convention collaboration,,,,,,
PNAT_S4_JOLI_OM450_P2_000024,,,2021-05-21,-15.1888966666667,49.34576,Braconnage,Piégeage,,,,,,Eulemur albifrons,,Constatation,Constatation,,,,Laly,,Inconnu
PNAT_S4_JOLI_OM450_P2_000024,,,2021-05-21,-15.19144,49.348285,Braconnage,Piégeage,,,,,,Eulemur albifrons,,Constatation,Constatation,,,,Laly,,Inconnu
PNAT_S4_JOLI_OM450_P2_000024,,,2021-05-21,-15.19215,49.34642,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S5_LAURE_OM456_M2_000023,,,2021-05-22,-14.9067783333333,49.633085,Observation directe,,,,,,,Propithecus candidus,,,,,,,,,
PNAT_S5_LAURE_OM456_M2_000023,,,2021-05-22,-14.9040066666667,49.6340733333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S5_LAURE_OM456_M2_000023,,,2021-05-21,-14.9007283333333,49.6303966666667,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S5_LAURE_OM456_M2_000023,,,2021-05-21,-14.9052033333333,49.6245983333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S5_LAURE_OM456_M2_000023,,,2021-05-20,-14.9023933333333,49.6405766666667,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S5_LAURE_OM456_M2_000023,,,2021-05-18,-14.9179466666667,49.649425,Observation directe,,,,,,,Eulemur rubriventer (Lèmur À Ventre Rouge),,,,,,,,,
PNAT_S5_MAYLA_OM453_M2_000024,,,2021-05-21,-14.91518,49.504515,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Sensibilisation,Sensibilisation,,,,,,Soamiangona
PNAT_S5_MAYLA_OM453_M2_000024,,,2021-05-19,-14.901825,49.564025,Observation directe,,,,,,,Eulemur rubriventer (Lèmur À Ventre Rouge),,,,,,,,,
PNAT_S5_MAYLA_OM453_M2_000024,,,2021-05-18,-14.8717116666667,49.525325,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_FLORIAN_OM459_000007,,,2021-05-19,-14.9702033333333,49.99986,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FLORIAN_OM459_000007,,,2021-05-17,-14.9749216666667,50.0096,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-21,-15.085895,49.970377,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Enquête auprès des communautès,Enquête auprès des communautès,,,,,Coupe de machette,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-20,-15.08273,49.974186,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Enquête auprès des communautès,Enquête auprès des communautès,,,,,Coupe de machette,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-19,-15.071484,49.969084,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-19,-15.077894,49.97263,Observation directe,,,,,,,Cheirogaleus,,,,,,,,,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-19,-15.081726,49.981349,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-18,-15.073088,49.973081,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Enquête auprès des communautès,Enquête auprès des communautès,,,,,Coupe de machette,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-17,-15.073895,49.983937,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-17,-15.072914,49.983632,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-17,-15.062381,49.978781,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-17,-15.065166,49.972789,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-17,-15.065166,49.972789,Observation directe,,,,,,,,,,,,,,,,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-17,-15.073229,49.979017,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZEBIEN_OM 463_000002,,,2021-05-16,-15.069976,49.983375,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S3_FRANCK_MAI_000013,,,2021-05-22,-15.46046,49.1454933333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_FRANCK_MAI_000013,,,2021-05-21,-15.4689616666667,49.148485,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S3_FRANCK_MAI_000013,,,2021-05-21,-15.4671666666667,49.1450466666667,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_FRANCK_MAI_000013,,,2021-05-20,-15.4558033333333,49.1345583333333,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_FRANCK_MAI_000013,,,2021-05-20,-15.4615533333333,49.133855,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_FRANCK_MAI_000013,,,2021-05-14,-15.4468366666667,49.147325,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_FRANCK_MAI_000013,,,2021-05-13,-15.4598533333333,49.136635,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S4_JOLI_OM450_P1_000024,,,2021-05-14,-15.0937583333333,49.42904,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S4_JOLI_OM450_P1_000024,,,2021-05-13,-15.0699666666667,49.4222716666667,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S4_JOLI_OM450_P1_000024,,,2021-05-13,-15.0392733333333,49.4310816666667,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S5_LAURE_OM456_M1_000023,,,2021-05-12,-14.8010316666667,49.6779316666667,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S5_LAURE_OM456_M1_000023,,,2021-05-11,-14.79718,49.6826766666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S5_LAURE_OM456_M1_000023,,,2021-05-09,-14.7843666666667,49.6705833333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S5_MAYLA_OM453_M1_000023,,,2021-05-12,-14.8737333333333,49.5719516666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S5_MAYLA_OM453_M1_000023,,,2021-05-12,-14.8737333333333,49.5719516666667,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S5_MAYLA_OM453_M1_000023,,,2021-05-08,-14.8607816666667,49.5728616666667,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S5_MAYLA_OM453_M1_000023,,,2021-05-08,-14.8607816666667,49.5728616666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM379_AV_000004,,,2021-04-26,-14.962795,49.9562533333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM379_AV_000004,,,2021-04-26,-14.9610566666667,49.9585416666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM379_AV_000004,,,2021-04-25,-14.9789866666667,49.93405,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM379_AV_000004,,,2021-04-25,-15.0007483333333,49.929505,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM379_AV_000004,,,2021-04-25,-15.0027666666667,49.9332316666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM379_AV_000004,,,2021-04-24,-14.956925,49.9689616666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM382_AV000006,,,2021-04-24,-15.0960433333333,49.948135,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRANCK_OM382_AV000006,,,2021-04-24,-15.0956766666667,49.9476083333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM382_AV000006,,,2021-04-24,-15.0945433333333,49.9504333333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM382_AV000006,,,2021-04-23,-15.084785,49.9625633333333,Circulation dans l'AP,Signe Indirect,Très vieille,,,,,,,Constatation,Constatation,,,,,Empreinte,
PNAT_S6_FRANCK_OM382_AV000006,,,2021-04-22,-15.1037816666667,49.9417683333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRANCK_OM382_AV000006,,,2021-04-22,-15.1081933333333,49.941345,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_ZEBIEN_OM385_000001,,,2021-04-24,-15.07499,49.972371,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_ZEBIEN_OM385_000001,,,2021-04-24,-15.086961,49.969557,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZEBIEN_OM385_000001,,,2021-04-23,-15.080147,49.965746,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZEBIEN_OM385_000001,,,2021-04-22,-15.095365,49.953938,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S3_JACQUIS_AVRIL_000010,,,2021-04-23,-15.351322,49.275745,Observation directe,,,,,,,Eulemur rubriventer (Lèmur À Ventre Rouge),,,,,,,,,
PNAT_S3_JACQUIS_AVRIL_000010,,,2021-04-23,-15.351243,49.275802,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_JACQUIS_AVRIL_000010,,,2021-04-22,-15.357824,49.287019,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_JACQUIS_AVRIL_000010,,,2021-04-22,-15.357759,49.287124,Observation directe,,,,,,,Eulemur rubriventer (Lèmur À Ventre Rouge),,,,,,,,,
PNAT_S6_THEO_OM379_AV000007,,,2021-04-20,-14.9856,49.9796816666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM379_AV000007,,,2021-04-20,-14.987485,49.9766883333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM379_AV000007,,,2021-04-18,-14.9737516666667,49.9416,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM379_AV000007,,,2021-04-18,-14.97852,49.931315,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_ZANAMORA_OM380_000003,,,2021-04-18,-15.0301683333333,50.0053133333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZANAMORA_OM380_000003,,,2021-04-17,-15.0357416666667,50.0010366666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZANAMORA_OM380_000003,,,2021-04-17,-15.0358016666667,50.0008883333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ZANAMORA_OM380_000003,,,2021-04-16,-15.042265,49.9940616666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S4_JOLI_OM338_AV1_000024,,,2021-04-17,-15.1687983333333,49.3516233333333,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S4_JOLI_OM338_AV1_000024,,,2021-04-16,-15.1747916666667,49.3543116666667,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S4_JOLI_OM338_AV1_000024,,,2021-04-13,-15.1954883333333,49.3192483333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_FLORIAN_OM384_000003,,,2021-04-12,-14.9823283333333,49.9923966666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FLORIAN_OM384_000003,,,2021-04-11,-14.9953633333333,49.9767816666667,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FLORIAN_OM384_000003,,,2021-04-11,-14.995705,49.9761133333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S2_ODILON_OM_MARS_000032,,,2021-03-18,-15.681938,49.312533,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S2_ODILON_OM_MARS_000032,,,2021-03-17,-15.660858,49.308312,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S2_ODILON_OM_MARS_000032,,,2021-03-17,-15.667684,49.31806,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_JARIVO_MARS_000015,,,2021-03-25,-15.4275283333333,49.066885,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_JARIVO_MARS_000015,,,2021-03-25,-15.42365,49.0622833333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_JARIVO_MARS_000015,,,2021-03-24,-15.419755,49.0303133333333,Observation directe,,,,,,,Eulemur rubriventer (Lèmur À Ventre Rouge),,,,,,,,,
PNAT_S3_JARIVO_MARS_000015,,,2021-03-23,-15.425145,49.04965,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_JARIVO_MARS_000015,,,2021-03-17,-15.45722,49.0134116666667,Circulation dans l'AP,Signe Indirect,Fraîche,,,,,,,Proposition nouvelle patrouille,Proposition nouvelle patrouille,,,,,Piste,
PNAT_S3_JARIVO_MARS_000015,,,2021-03-17,-15.4565433333333,49.0133233333333,Observation directe,,,,,,,,,,,,,,,,
PNAT_S3_JARIVO_MARS_000015,,,2021-03-17,-15.45365,49.0215183333333,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_JARIVO_MARS_000015,,,2021-03-16,-15.4406533333333,49.0244316666667,Circulation dans l'AP,Signe Indirect,Fraîche,,,,,,,Proposition nouvelle patrouille,Proposition nouvelle patrouille,,,,,Coupe de machette,
PNAT_S2_SINA_MARS21_000031,,,2021-03-17,-15.677425,49.31744,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S2_SINA_MARS21_000031,,,2021-03-17,-15.6752083333333,49.3153233333333,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S2_SINA_MARS21_000031,,,2021-03-16,-15.676235,49.3099766666667,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S2_SINA_MARS21_000031,,,2021-03-16,-15.6814683333333,49.311705,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_FABIEN_MARS_000010,,,2021-03-19,-15.26012,49.28303,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_FABIEN_MARS_000010,,,2021-03-19,-15.256041,49.293879,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_FABIEN_MARS_000010,,,2021-03-18,-15.280443,49.288218,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_FABIEN_MARS_000010,,,2021-03-17,-15.280181,49.288023,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_FABIEN_MARS_000010,,,2021-03-16,-15.28797,49.29042,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_FABIEN_MARS_000010,,,2021-03-16,-15.280299,49.294723,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_LALAINA_MARS_000010,,,2021-03-25,-15.468473,48.993133,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_LALAINA_MARS_000010,,,2021-03-25,-15.46586,48.979151,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_LALAINA_MARS_000010,,,2021-03-17,-15.466819,49.004649,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_LALAINA_MARS_000010,,,2021-03-17,-15.464911,49.000706,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_LALAINA_MARS_000010,,,2021-03-17,-15.464904,49.000715,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_LALAINA_MARS_000010,,,2021-03-16,-15.448854,49.01014,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_LALAINA_MARS_000010,,,2021-03-16,-15.450006,49.010742,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_LALAINA_MARS_000010,,,2021-03-16,-15.450293,49.010921,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
